term,definition,isTechnical,label
positive displacement pump,"A mechanical term meaning pozitif deplasmanlı pompa, used in site, drawing, installation or coordination contexts.",True,1
reciprocating compressor,"A mechanical term meaning pistonlu kompresör, used in site, drawing, installation or coordination contexts.",True,1
rotary screw compressor,"A mechanical term meaning vidalı kompresör, used in site, drawing, installation or coordination contexts.",True,1
suction pressure,"A mechanical term meaning emme basıncı, used in site, drawing, installation or coordination contexts.",True,1
discharge pressure,"A mechanical term meaning basma basıncı, used in site, drawing, installation or coordination contexts.",True,1
pump impeller,"A mechanical term meaning pompa çarkı, used in site, drawing, installation or coordination contexts.",True,1
pump casing,"A mechanical term meaning pompa gövdesi, used in site, drawing, installation or coordination contexts.",True,1
priming,"A mechanical term meaning pompa doldurma / prime etme, used in site, drawing, installation or coordination contexts.",True,1
dry running,"A mechanical term meaning kuru çalışma, used in site, drawing, installation or coordination contexts.",True,1
compressor efficiency,"A mechanical term meaning kompresör verimi, used in site, drawing, installation or coordination contexts.",True,1
air receiver tank,"A mechanical term meaning hava tankı, used in site, drawing, installation or coordination contexts.",True,1
vacuum pump,"A mechanical term meaning vakum pompası, used in site, drawing, installation or coordination contexts.",True,1
dosing pump,"A mechanical term meaning dozaj pompası, used in site, drawing, installation or coordination contexts.",True,1
gear pump,"A mechanical term meaning dişli pompa, used in site, drawing, installation or coordination contexts.",True,1
globe valve,"A mechanical term meaning küresel vana, used in site, drawing, installation or coordination contexts.",True,1
valve actuator,"A mechanical term meaning vana aktüatörü, used in site, drawing, installation or coordination contexts.",True,1
pneumatic actuator,"A mechanical term meaning pnömatik aktüatör, used in site, drawing, installation or coordination contexts.",True,1
hydraulic actuator,"A mechanical term meaning hidrolik aktüatör, used in site, drawing, installation or coordination contexts.",True,1
electric actuator,"A mechanical term meaning elektrikli aktüatör, used in site, drawing, installation or coordination contexts.",True,1
valve stem,"A mechanical term meaning vana mili, used in site, drawing, installation or coordination contexts.",True,1
valve seat,"A mechanical term meaning vana yatağı, used in site, drawing, installation or coordination contexts.",True,1
throttling valve,"A mechanical term meaning kısma vanası, used in site, drawing, installation or coordination contexts.",True,1
needle valve,"A mechanical term meaning iğneli vana, used in site, drawing, installation or coordination contexts.",True,1
compressor (refrigeration),"A mechanical term meaning kompresör (soğutma), used in site, drawing, installation or coordination contexts.",True,1
expansion valve,"A mechanical term meaning genleşme valfi, used in site, drawing, installation or coordination contexts.",True,1
cooling tower,"A mechanical term meaning soğutma kulesi, used in site, drawing, installation or coordination contexts.",True,1
air handling unit,"A mechanical term meaning klima santrali, used in site, drawing, installation or coordination contexts.",True,1
fan coil unit,"A mechanical term meaning fan coil ünitesi, used in site, drawing, installation or coordination contexts.",True,1
VAV box,"A mechanical term meaning değişken hava debili kutu, used in site, drawing, installation or coordination contexts.",True,1
humidity control,"A mechanical term meaning nem kontrolü, used in site, drawing, installation or coordination contexts.",True,1
refrigeration cycle,"A mechanical term meaning soğutma çevrimi, used in site, drawing, installation or coordination contexts.",True,1
superheat,"A mechanical term meaning kızgınlık derecesi, used in site, drawing, installation or coordination contexts.",True,1
subcooling,"A mechanical term meaning alt soğutma, used in site, drawing, installation or coordination contexts.",True,1
coefficient of performance,"A mechanical term meaning performans katsayısı, used in site, drawing, installation or coordination contexts.",True,1
cooling load,"A mechanical term meaning soğutma yükü, used in site, drawing, installation or coordination contexts.",True,1
HVAC controls,"A mechanical term meaning HVAC kontrolleri, used in site, drawing, installation or coordination contexts.",True,1
filter media,"A mechanical term meaning filtre malzemesi, used in site, drawing, installation or coordination contexts.",True,1
air balancing,"A mechanical term meaning hava dengeleme, used in site, drawing, installation or coordination contexts.",True,1
static pressure fan,"A mechanical term meaning statik basınçlı fan, used in site, drawing, installation or coordination contexts.",True,1
pipeline,"A mechanical term meaning boru hattı, used in site, drawing, installation or coordination contexts.",True,1
pipe fitting,"A mechanical term meaning boru bağlantı elemanı, used in site, drawing, installation or coordination contexts.",True,1
elbow,"A mechanical term meaning dirsek, used in site, drawing, installation or coordination contexts.",True,1
tee joint,"A mechanical term meaning te bağlantı, used in site, drawing, installation or coordination contexts.",True,1
pipe support,"A mechanical term meaning boru desteği, used in site, drawing, installation or coordination contexts.",True,1
pipe insulation,"A mechanical term meaning boru yalıtımı, used in site, drawing, installation or coordination contexts.",True,1
pressure vessel,"A mechanical term meaning basınçlı kap, used in site, drawing, installation or coordination contexts.",True,1
hydrostatic test,"A mechanical term meaning hidrostatik test, used in site, drawing, installation or coordination contexts.",True,1
pipe schedule,"A mechanical term meaning boru çeper kalınlığı sınıfı, used in site, drawing, installation or coordination contexts.",True,1
weld joint (piping),"A mechanical term meaning kaynak bağlantısı (boru), used in site, drawing, installation or coordination contexts.",True,1
expansion joint,"A mechanical term meaning genleşme derzi, used in site, drawing, installation or coordination contexts.",True,1
pipe stress analysis,"A mechanical term meaning boru gerilme analizi, used in site, drawing, installation or coordination contexts.",True,1
pipe spool,"A mechanical term meaning boru parçası (spool), used in site, drawing, installation or coordination contexts.",True,1
